Lines/Markers	Lines/Markers	X	X
JHI-Hv50k-2016-360998	JHI-Hv50k-2016-360998	5H	656989065
JHI-Hv50k-2016-36101	JHI-Hv50k-2016-36101	1H	465739489
JHI-Hv50k-2016-361020	JHI-Hv50k-2016-361020	5H	657005264
JHI-Hv50k-2016-361045	JHI-Hv50k-2016-361045	5H	657105483
JHI-Hv50k-2016-361069	JHI-Hv50k-2016-361069	5H	657109916
JHI-Hv50k-2016-361073	JHI-Hv50k-2016-361073	5H	657110091
JHI-Hv50k-2016-361075	JHI-Hv50k-2016-361075	5H	657110225
JHI-Hv50k-2016-361077	JHI-Hv50k-2016-361077	5H	657110471
JHI-Hv50k-2016-361116	JHI-Hv50k-2016-361116	5H	657256911
JHI-Hv50k-2016-361117	JHI-Hv50k-2016-361117	5H	657257073
JHI-Hv50k-2016-361118	JHI-Hv50k-2016-361118	5H	657257118
JHI-Hv50k-2016-361124	JHI-Hv50k-2016-361124	5H	657262794
JHI-Hv50k-2016-361128	JHI-Hv50k-2016-361128	5H	657264138
JHI-Hv50k-2016-361130	JHI-Hv50k-2016-361130	5H	657265751
JHI-Hv50k-2016-361133	JHI-Hv50k-2016-361133	5H	657266126
JHI-Hv50k-2016-361134	JHI-Hv50k-2016-361134	5H	657266522
JHI-Hv50k-2016-361156	JHI-Hv50k-2016-361156	5H	657395002
JHI-Hv50k-2016-361166	JHI-Hv50k-2016-361166	5H	657399686
JHI-Hv50k-2016-361173	JHI-Hv50k-2016-361173	5H	657400938
JHI-Hv50k-2016-361175	JHI-Hv50k-2016-361175	5H	657401043
JHI-Hv50k-2016-361178	JHI-Hv50k-2016-361178	5H	657401470
JHI-Hv50k-2016-361213	JHI-Hv50k-2016-361213	5H	657424480
JHI-Hv50k-2016-361270	JHI-Hv50k-2016-361270	5H	657482187
JHI-Hv50k-2016-361293	JHI-Hv50k-2016-361293	5H	657487341
JHI-Hv50k-2016-361316	JHI-Hv50k-2016-361316	5H	657491404
JHI-Hv50k-2016-361319	JHI-Hv50k-2016-361319	5H	657491804
JHI-Hv50k-2016-361337	JHI-Hv50k-2016-361337	5H	657499748
JHI-Hv50k-2016-361341	JHI-Hv50k-2016-361341	5H	657500312
JHI-Hv50k-2016-361345	JHI-Hv50k-2016-361345	5H	657500834
JHI-Hv50k-2016-36135	JHI-Hv50k-2016-36135	1H	466010166
JHI-Hv50k-2016-361424	JHI-Hv50k-2016-361424	5H	657524100
JHI-Hv50k-2016-361432	JHI-Hv50k-2016-361432	5H	657524481
JHI-Hv50k-2016-361434	JHI-Hv50k-2016-361434	5H	657524992
JHI-Hv50k-2016-361439	JHI-Hv50k-2016-361439	5H	657525479
JHI-Hv50k-2016-361450	JHI-Hv50k-2016-361450	5H	657526519
JHI-Hv50k-2016-361466	JHI-Hv50k-2016-361466	5H	657535313
JHI-Hv50k-2016-361467	JHI-Hv50k-2016-361467	5H	657535403
JHI-Hv50k-2016-361468	JHI-Hv50k-2016-361468	5H	657536283
JHI-Hv50k-2016-361479	JHI-Hv50k-2016-361479	5H	657536597
JHI-Hv50k-2016-361500	JHI-Hv50k-2016-361500	5H	657629102
JHI-Hv50k-2016-361535	JHI-Hv50k-2016-361535	5H	657712564
JHI-Hv50k-2016-361562	JHI-Hv50k-2016-361562	5H	657713846
JHI-Hv50k-2016-361598	JHI-Hv50k-2016-361598	5H	657724164
JHI-Hv50k-2016-361640	JHI-Hv50k-2016-361640	5H	657761988
JHI-Hv50k-2016-361644	JHI-Hv50k-2016-361644	5H	657762583
JHI-Hv50k-2016-361670	JHI-Hv50k-2016-361670	5H	657766045
JHI-Hv50k-2016-361682	JHI-Hv50k-2016-361682	5H	657812042
JHI-Hv50k-2016-361684	JHI-Hv50k-2016-361684	5H	657812245
JHI-Hv50k-2016-361732	JHI-Hv50k-2016-361732	5H	657853599
JHI-Hv50k-2016-361734	JHI-Hv50k-2016-361734	5H	657853794
JHI-Hv50k-2016-361739	JHI-Hv50k-2016-361739	5H	657855404
JHI-Hv50k-2016-361752	JHI-Hv50k-2016-361752	5H	657859354
JHI-Hv50k-2016-361774	JHI-Hv50k-2016-361774	5H	657882657
JHI-Hv50k-2016-361775	JHI-Hv50k-2016-361775	5H	657883234
JHI-Hv50k-2016-361782	JHI-Hv50k-2016-361782	5H	657884695
JHI-Hv50k-2016-361815	JHI-Hv50k-2016-361815	5H	657933080
JHI-Hv50k-2016-361818	JHI-Hv50k-2016-361818	5H	657933291
JHI-Hv50k-2016-361819	JHI-Hv50k-2016-361819	5H	657933309
JHI-Hv50k-2016-361822	JHI-Hv50k-2016-361822	5H	657934119
JHI-Hv50k-2016-361823	JHI-Hv50k-2016-361823	5H	657934271
JHI-Hv50k-2016-361825	JHI-Hv50k-2016-361825	5H	657934330
JHI-Hv50k-2016-361826	JHI-Hv50k-2016-361826	5H	657934433
JHI-Hv50k-2016-361827	JHI-Hv50k-2016-361827	5H	657934708
JHI-Hv50k-2016-361828	JHI-Hv50k-2016-361828	5H	657934936
JHI-Hv50k-2016-361829	JHI-Hv50k-2016-361829	5H	657934948
JHI-Hv50k-2016-361846	JHI-Hv50k-2016-361846	5H	657938599
JHI-Hv50k-2016-361869	JHI-Hv50k-2016-361869	5H	657968372
JHI-Hv50k-2016-361878	JHI-Hv50k-2016-361878	5H	657969627
JHI-Hv50k-2016-361879	JHI-Hv50k-2016-361879	5H	657970261
JHI-Hv50k-2016-361935	JHI-Hv50k-2016-361935	5H	658283749
JHI-Hv50k-2016-361989	JHI-Hv50k-2016-361989	5H	658359229
JHI-Hv50k-2016-362007	JHI-Hv50k-2016-362007	5H	658362841
JHI-Hv50k-2016-36201	JHI-Hv50k-2016-36201	1H	466035951
JHI-Hv50k-2016-362047	JHI-Hv50k-2016-362047	5H	658446259
JHI-Hv50k-2016-362055	JHI-Hv50k-2016-362055	5H	658449059
JHI-Hv50k-2016-362069	JHI-Hv50k-2016-362069	5H	658453208
JHI-Hv50k-2016-362138	JHI-Hv50k-2016-362138	5H	658786450
JHI-Hv50k-2016-362139	JHI-Hv50k-2016-362139	5H	658786657
JHI-Hv50k-2016-362167	JHI-Hv50k-2016-362167	5H	658876010
JHI-Hv50k-2016-362168	JHI-Hv50k-2016-362168	5H	658876151
JHI-Hv50k-2016-362170	JHI-Hv50k-2016-362170	5H	658877424
JHI-Hv50k-2016-362182	JHI-Hv50k-2016-362182	5H	658973655
JHI-Hv50k-2016-362183	JHI-Hv50k-2016-362183	5H	658973726
JHI-Hv50k-2016-362184	JHI-Hv50k-2016-362184	5H	658973735
JHI-Hv50k-2016-362188	JHI-Hv50k-2016-362188	5H	658975566
JHI-Hv50k-2016-362189	JHI-Hv50k-2016-362189	5H	658975717
JHI-Hv50k-2016-362202	JHI-Hv50k-2016-362202	5H	659041937
JHI-Hv50k-2016-362210	JHI-Hv50k-2016-362210	5H	659215516
JHI-Hv50k-2016-362211	JHI-Hv50k-2016-362211	5H	659215705
JHI-Hv50k-2016-362216	JHI-Hv50k-2016-362216	5H	659219236
JHI-Hv50k-2016-362256	JHI-Hv50k-2016-362256	5H	659314819
JHI-Hv50k-2016-362258	JHI-Hv50k-2016-362258	5H	659315124
JHI-Hv50k-2016-362259	JHI-Hv50k-2016-362259	5H	659315127
JHI-Hv50k-2016-36226	JHI-Hv50k-2016-36226	1H	466260524
JHI-Hv50k-2016-362275	JHI-Hv50k-2016-362275	5H	659316812
JHI-Hv50k-2016-362291	JHI-Hv50k-2016-362291	5H	659417722
JHI-Hv50k-2016-362292	JHI-Hv50k-2016-362292	5H	659417771
JHI-Hv50k-2016-362302	JHI-Hv50k-2016-362302	5H	659419522
JHI-Hv50k-2016-362311	JHI-Hv50k-2016-362311	5H	659422073
JHI-Hv50k-2016-362327	JHI-Hv50k-2016-362327	5H	659463365
JHI-Hv50k-2016-362339	JHI-Hv50k-2016-362339	5H	659503825
JHI-Hv50k-2016-362340	JHI-Hv50k-2016-362340	5H	659503851
JHI-Hv50k-2016-362370	JHI-Hv50k-2016-362370	5H	659518464
JHI-Hv50k-2016-362381	JHI-Hv50k-2016-362381	5H	659531966
JHI-Hv50k-2016-362389	JHI-Hv50k-2016-362389	5H	659532921
JHI-Hv50k-2016-362392	JHI-Hv50k-2016-362392	5H	659533445
JHI-Hv50k-2016-362393	JHI-Hv50k-2016-362393	5H	659533561
JHI-Hv50k-2016-362394	JHI-Hv50k-2016-362394	5H	659533931
JHI-Hv50k-2016-362419	JHI-Hv50k-2016-362419	5H	659697176
JHI-Hv50k-2016-362421	JHI-Hv50k-2016-362421	5H	659697400
JHI-Hv50k-2016-362422	JHI-Hv50k-2016-362422	5H	659697489
JHI-Hv50k-2016-362427	JHI-Hv50k-2016-362427	5H	659698009
JHI-Hv50k-2016-362435	JHI-Hv50k-2016-362435	5H	659700484
JHI-Hv50k-2016-362456	JHI-Hv50k-2016-362456	5H	659736152
JHI-Hv50k-2016-362459	JHI-Hv50k-2016-362459	5H	659737288
JHI-Hv50k-2016-362460	JHI-Hv50k-2016-362460	5H	659737361
JHI-Hv50k-2016-362470	JHI-Hv50k-2016-362470	5H	659783550
JHI-Hv50k-2016-362471	JHI-Hv50k-2016-362471	5H	659783842
JHI-Hv50k-2016-362472	JHI-Hv50k-2016-362472	5H	659783874
JHI-Hv50k-2016-362482	JHI-Hv50k-2016-362482	5H	659823355
JHI-Hv50k-2016-362484	JHI-Hv50k-2016-362484	5H	659823804
JHI-Hv50k-2016-362495	JHI-Hv50k-2016-362495	5H	659836432
JHI-Hv50k-2016-362514	JHI-Hv50k-2016-362514	5H	659842931
JHI-Hv50k-2016-362538	JHI-Hv50k-2016-362538	5H	660065923
JHI-Hv50k-2016-362549	JHI-Hv50k-2016-362549	5H	660558288
JHI-Hv50k-2016-362557	JHI-Hv50k-2016-362557	5H	660623719
JHI-Hv50k-2016-362565	JHI-Hv50k-2016-362565	5H	660624512
JHI-Hv50k-2016-362574	JHI-Hv50k-2016-362574	5H	660754011
JHI-Hv50k-2016-362587	JHI-Hv50k-2016-362587	5H	660823217
JHI-Hv50k-2016-362588	JHI-Hv50k-2016-362588	5H	660823360
JHI-Hv50k-2016-362602	JHI-Hv50k-2016-362602	5H	660951502
JHI-Hv50k-2016-362624	JHI-Hv50k-2016-362624	5H	660979322
JHI-Hv50k-2016-362630	JHI-Hv50k-2016-362630	5H	660979460
JHI-Hv50k-2016-362645	JHI-Hv50k-2016-362645	5H	660980276
JHI-Hv50k-2016-362697	JHI-Hv50k-2016-362697	5H	661052102
JHI-Hv50k-2016-36270	JHI-Hv50k-2016-36270	1H	466765993
JHI-Hv50k-2016-362716	JHI-Hv50k-2016-362716	5H	661053756
JHI-Hv50k-2016-362728	JHI-Hv50k-2016-362728	5H	661139789
JHI-Hv50k-2016-362729	JHI-Hv50k-2016-362729	5H	661139907
JHI-Hv50k-2016-362778	JHI-Hv50k-2016-362778	5H	661142979
JHI-Hv50k-2016-362791	JHI-Hv50k-2016-362791	5H	661158102
JHI-Hv50k-2016-362796	JHI-Hv50k-2016-362796	5H	661158804
JHI-Hv50k-2016-362814	JHI-Hv50k-2016-362814	5H	661170134
JHI-Hv50k-2016-36284	JHI-Hv50k-2016-36284	1H	466827991
JHI-Hv50k-2016-362873	JHI-Hv50k-2016-362873	5H	661218937
JHI-Hv50k-2016-362892	JHI-Hv50k-2016-362892	5H	661219615
JHI-Hv50k-2016-362913	JHI-Hv50k-2016-362913	5H	661266852
JHI-Hv50k-2016-362919	JHI-Hv50k-2016-362919	5H	661267014
JHI-Hv50k-2016-362931	JHI-Hv50k-2016-362931	5H	661389287
JHI-Hv50k-2016-362943	JHI-Hv50k-2016-362943	5H	661443561
JHI-Hv50k-2016-362944	JHI-Hv50k-2016-362944	5H	661443694
JHI-Hv50k-2016-362946	JHI-Hv50k-2016-362946	5H	661443779
JHI-Hv50k-2016-362947	JHI-Hv50k-2016-362947	5H	661443834
JHI-Hv50k-2016-362950	JHI-Hv50k-2016-362950	5H	661444135
JHI-Hv50k-2016-362981	JHI-Hv50k-2016-362981	5H	661521095
JHI-Hv50k-2016-362982	JHI-Hv50k-2016-362982	5H	661521184
JHI-Hv50k-2016-362983	JHI-Hv50k-2016-362983	5H	661521244
JHI-Hv50k-2016-362994	JHI-Hv50k-2016-362994	5H	661522423
JHI-Hv50k-2016-362998	JHI-Hv50k-2016-362998	5H	661522878
JHI-Hv50k-2016-362999	JHI-Hv50k-2016-362999	5H	661522879
JHI-Hv50k-2016-363005	JHI-Hv50k-2016-363005	5H	661523390
JHI-Hv50k-2016-363018	JHI-Hv50k-2016-363018	5H	661524743
JHI-Hv50k-2016-363030	JHI-Hv50k-2016-363030	5H	661526013
JHI-Hv50k-2016-363037	JHI-Hv50k-2016-363037	5H	661526522
JHI-Hv50k-2016-363048	JHI-Hv50k-2016-363048	5H	661528126
JHI-Hv50k-2016-363055	JHI-Hv50k-2016-363055	5H	661529111
JHI-Hv50k-2016-363058	JHI-Hv50k-2016-363058	5H	661529319
JHI-Hv50k-2016-363070	JHI-Hv50k-2016-363070	5H	661529865
JHI-Hv50k-2016-36309	JHI-Hv50k-2016-36309	1H	466853231
JHI-Hv50k-2016-363100	JHI-Hv50k-2016-363100	5H	661583335
JHI-Hv50k-2016-363108	JHI-Hv50k-2016-363108	5H	661587626
JHI-Hv50k-2016-363158	JHI-Hv50k-2016-363158	5H	661642049
JHI-Hv50k-2016-363165	JHI-Hv50k-2016-363165	5H	661646157
JHI-Hv50k-2016-363167	JHI-Hv50k-2016-363167	5H	661646258
JHI-Hv50k-2016-363168	JHI-Hv50k-2016-363168	5H	661646411
JHI-Hv50k-2016-363181	JHI-Hv50k-2016-363181	5H	661647250
JHI-Hv50k-2016-363186	JHI-Hv50k-2016-363186	5H	661647430
JHI-Hv50k-2016-363188	JHI-Hv50k-2016-363188	5H	661647779
JHI-Hv50k-2016-363210	JHI-Hv50k-2016-363210	5H	661771402
JHI-Hv50k-2016-363211	JHI-Hv50k-2016-363211	5H	661771471
JHI-Hv50k-2016-363214	JHI-Hv50k-2016-363214	5H	661771853
JHI-Hv50k-2016-363219	JHI-Hv50k-2016-363219	5H	661772245
JHI-Hv50k-2016-363231	JHI-Hv50k-2016-363231	5H	661787295
JHI-Hv50k-2016-363233	JHI-Hv50k-2016-363233	5H	661787505
JHI-Hv50k-2016-363254	JHI-Hv50k-2016-363254	5H	661788889
JHI-Hv50k-2016-363257	JHI-Hv50k-2016-363257	5H	661789029
JHI-Hv50k-2016-363288	JHI-Hv50k-2016-363288	5H	661973819
JHI-Hv50k-2016-363290	JHI-Hv50k-2016-363290	5H	661973891
JHI-Hv50k-2016-363298	JHI-Hv50k-2016-363298	5H	661995712
JHI-Hv50k-2016-363305	JHI-Hv50k-2016-363305	5H	661997657
JHI-Hv50k-2016-363306	JHI-Hv50k-2016-363306	5H	661997658
JHI-Hv50k-2016-363307	JHI-Hv50k-2016-363307	5H	661997776
JHI-Hv50k-2016-363310	JHI-Hv50k-2016-363310	5H	661998338
JHI-Hv50k-2016-363314	JHI-Hv50k-2016-363314	5H	661998642
JHI-Hv50k-2016-363320	JHI-Hv50k-2016-363320	5H	661999165
JHI-Hv50k-2016-36338	JHI-Hv50k-2016-36338	1H	467257352
JHI-Hv50k-2016-363412	JHI-Hv50k-2016-363412	5H	662046400
JHI-Hv50k-2016-363419	JHI-Hv50k-2016-363419	5H	662046668
JHI-Hv50k-2016-363493	JHI-Hv50k-2016-363493	5H	662086317
JHI-Hv50k-2016-363531	JHI-Hv50k-2016-363531	5H	662088043
JHI-Hv50k-2016-363543	JHI-Hv50k-2016-363543	5H	662088521
JHI-Hv50k-2016-36356	JHI-Hv50k-2016-36356	1H	467266774
JHI-Hv50k-2016-363586	JHI-Hv50k-2016-363586	5H	662101570
JHI-Hv50k-2016-363636	JHI-Hv50k-2016-363636	5H	662196534
JHI-Hv50k-2016-363644	JHI-Hv50k-2016-363644	5H	662197221
JHI-Hv50k-2016-363652	JHI-Hv50k-2016-363652	5H	662197837
JHI-Hv50k-2016-363674	JHI-Hv50k-2016-363674	5H	662210979
JHI-Hv50k-2016-363693	JHI-Hv50k-2016-363693	5H	662254652
JHI-Hv50k-2016-363724	JHI-Hv50k-2016-363724	5H	662258273
JHI-Hv50k-2016-363725	JHI-Hv50k-2016-363725	5H	662258319
JHI-Hv50k-2016-363726	JHI-Hv50k-2016-363726	5H	662258442
JHI-Hv50k-2016-363728	JHI-Hv50k-2016-363728	5H	662258474
JHI-Hv50k-2016-363729	JHI-Hv50k-2016-363729	5H	662258586
JHI-Hv50k-2016-363743	JHI-Hv50k-2016-363743	5H	662293325
JHI-Hv50k-2016-363761	JHI-Hv50k-2016-363761	5H	662335496
JHI-Hv50k-2016-363791	JHI-Hv50k-2016-363791	5H	662598625
JHI-Hv50k-2016-363800	JHI-Hv50k-2016-363800	5H	662599220
JHI-Hv50k-2016-363801	JHI-Hv50k-2016-363801	5H	662599300
JHI-Hv50k-2016-363815	JHI-Hv50k-2016-363815	5H	662611323
JHI-Hv50k-2016-363828	JHI-Hv50k-2016-363828	5H	662627796
JHI-Hv50k-2016-36383	JHI-Hv50k-2016-36383	1H	467746746
JHI-Hv50k-2016-363831	JHI-Hv50k-2016-363831	5H	662627959
JHI-Hv50k-2016-363832	JHI-Hv50k-2016-363832	5H	662627983
JHI-Hv50k-2016-363835	JHI-Hv50k-2016-363835	5H	662628114
JHI-Hv50k-2016-363836	JHI-Hv50k-2016-363836	5H	662628559
JHI-Hv50k-2016-363837	JHI-Hv50k-2016-363837	5H	662628744
JHI-Hv50k-2016-363844	JHI-Hv50k-2016-363844	5H	662634304
JHI-Hv50k-2016-363853	JHI-Hv50k-2016-363853	5H	662638539
JHI-Hv50k-2016-363859	JHI-Hv50k-2016-363859	5H	662743015
JHI-Hv50k-2016-363861	JHI-Hv50k-2016-363861	5H	662743212
JHI-Hv50k-2016-363863	JHI-Hv50k-2016-363863	5H	662744103
JHI-Hv50k-2016-363883	JHI-Hv50k-2016-363883	5H	662748696
JHI-Hv50k-2016-363893	JHI-Hv50k-2016-363893	5H	662748947
JHI-Hv50k-2016-363900	JHI-Hv50k-2016-363900	5H	662755078
JHI-Hv50k-2016-363902	JHI-Hv50k-2016-363902	5H	662755334
JHI-Hv50k-2016-363905	JHI-Hv50k-2016-363905	5H	662755416
JHI-Hv50k-2016-363915	JHI-Hv50k-2016-363915	5H	662807282
JHI-Hv50k-2016-363917	JHI-Hv50k-2016-363917	5H	662808478
JHI-Hv50k-2016-363918	JHI-Hv50k-2016-363918	5H	662808555
JHI-Hv50k-2016-363922	JHI-Hv50k-2016-363922	5H	662812506
JHI-Hv50k-2016-36393	JHI-Hv50k-2016-36393	1H	467878251
JHI-Hv50k-2016-363935	JHI-Hv50k-2016-363935	5H	662818923
JHI-Hv50k-2016-363952	JHI-Hv50k-2016-363952	5H	662956836
JHI-Hv50k-2016-363953	JHI-Hv50k-2016-363953	5H	662956858
JHI-Hv50k-2016-363974	JHI-Hv50k-2016-363974	5H	662973542
JHI-Hv50k-2016-36398	JHI-Hv50k-2016-36398	1H	467931082
JHI-Hv50k-2016-364026	JHI-Hv50k-2016-364026	5H	662995889
JHI-Hv50k-2016-364044	JHI-Hv50k-2016-364044	5H	662997330
JHI-Hv50k-2016-36409	JHI-Hv50k-2016-36409	1H	468277327
JHI-Hv50k-2016-364107	JHI-Hv50k-2016-364107	5H	663077774
JHI-Hv50k-2016-364108	JHI-Hv50k-2016-364108	5H	663078177
JHI-Hv50k-2016-364115	JHI-Hv50k-2016-364115	5H	663081990
JHI-Hv50k-2016-364126	JHI-Hv50k-2016-364126	5H	663083251
JHI-Hv50k-2016-364164	JHI-Hv50k-2016-364164	5H	663156749
JHI-Hv50k-2016-364214	JHI-Hv50k-2016-364214	5H	663356861
JHI-Hv50k-2016-364218	JHI-Hv50k-2016-364218	5H	663358787
JHI-Hv50k-2016-36422	JHI-Hv50k-2016-36422	1H	468472063
JHI-Hv50k-2016-364228	JHI-Hv50k-2016-364228	5H	663362367
JHI-Hv50k-2016-364234	JHI-Hv50k-2016-364234	5H	663363479
JHI-Hv50k-2016-364245	JHI-Hv50k-2016-364245	5H	663379306
JHI-Hv50k-2016-364249	JHI-Hv50k-2016-364249	5H	663379694
JHI-Hv50k-2016-364278	JHI-Hv50k-2016-364278	5H	663389312
JHI-Hv50k-2016-364306	JHI-Hv50k-2016-364306	5H	663400296
JHI-Hv50k-2016-364308	JHI-Hv50k-2016-364308	5H	663400488
JHI-Hv50k-2016-364309	JHI-Hv50k-2016-364309	5H	663400829
JHI-Hv50k-2016-36433	JHI-Hv50k-2016-36433	1H	468709160
JHI-Hv50k-2016-36434	JHI-Hv50k-2016-36434	1H	468709225
JHI-Hv50k-2016-364347	JHI-Hv50k-2016-364347	5H	663440752
JHI-Hv50k-2016-364369	JHI-Hv50k-2016-364369	5H	663482314
JHI-Hv50k-2016-36437	JHI-Hv50k-2016-36437	1H	468709407
JHI-Hv50k-2016-364374	JHI-Hv50k-2016-364374	5H	663482485
JHI-Hv50k-2016-364387	JHI-Hv50k-2016-364387	5H	663485588
JHI-Hv50k-2016-364389	JHI-Hv50k-2016-364389	5H	663485825
JHI-Hv50k-2016-36439	JHI-Hv50k-2016-36439	1H	468709576
JHI-Hv50k-2016-364391	JHI-Hv50k-2016-364391	5H	663486100
JHI-Hv50k-2016-364392	JHI-Hv50k-2016-364392	5H	663486219
JHI-Hv50k-2016-364393	JHI-Hv50k-2016-364393	5H	663486653
JHI-Hv50k-2016-364409	JHI-Hv50k-2016-364409	5H	663496874
JHI-Hv50k-2016-364410	JHI-Hv50k-2016-364410	5H	663496983
JHI-Hv50k-2016-364411	JHI-Hv50k-2016-364411	5H	663497008
JHI-Hv50k-2016-364412	JHI-Hv50k-2016-364412	5H	663497367
JHI-Hv50k-2016-364431	JHI-Hv50k-2016-364431	5H	663498872
JHI-Hv50k-2016-364470	JHI-Hv50k-2016-364470	5H	663783974
JHI-Hv50k-2016-364522	JHI-Hv50k-2016-364522	5H	663888488
JHI-Hv50k-2016-364559	JHI-Hv50k-2016-364559	5H	663935109
JHI-Hv50k-2016-36456	JHI-Hv50k-2016-36456	1H	469007295
JHI-Hv50k-2016-36457	JHI-Hv50k-2016-36457	1H	469007358
JHI-Hv50k-2016-364577	JHI-Hv50k-2016-364577	5H	663944246
JHI-Hv50k-2016-36458	JHI-Hv50k-2016-36458	1H	469007362
JHI-Hv50k-2016-36459	JHI-Hv50k-2016-36459	1H	469007671
JHI-Hv50k-2016-364594	JHI-Hv50k-2016-364594	5H	663945716
JHI-Hv50k-2016-364597	JHI-Hv50k-2016-364597	5H	663946029
JHI-Hv50k-2016-36460	JHI-Hv50k-2016-36460	1H	469008065
JHI-Hv50k-2016-36461	JHI-Hv50k-2016-36461	1H	469008860
JHI-Hv50k-2016-36465	JHI-Hv50k-2016-36465	1H	469010401
JHI-Hv50k-2016-364659	JHI-Hv50k-2016-364659	5H	664091724
JHI-Hv50k-2016-36466	JHI-Hv50k-2016-36466	1H	469010403
JHI-Hv50k-2016-364661	JHI-Hv50k-2016-364661	5H	664092024
JHI-Hv50k-2016-364662	JHI-Hv50k-2016-364662	5H	664092063
JHI-Hv50k-2016-364666	JHI-Hv50k-2016-364666	5H	664092703
JHI-Hv50k-2016-364692	JHI-Hv50k-2016-364692	5H	664096715
JHI-Hv50k-2016-364755	JHI-Hv50k-2016-364755	5H	664209428
JHI-Hv50k-2016-364756	JHI-Hv50k-2016-364756	5H	664209489
JHI-Hv50k-2016-364759	JHI-Hv50k-2016-364759	5H	664209701
JHI-Hv50k-2016-36476	JHI-Hv50k-2016-36476	1H	469075590
JHI-Hv50k-2016-364760	JHI-Hv50k-2016-364760	5H	664209876
JHI-Hv50k-2016-364761	JHI-Hv50k-2016-364761	5H	664210023
JHI-Hv50k-2016-364762	JHI-Hv50k-2016-364762	5H	664210026
JHI-Hv50k-2016-364763	JHI-Hv50k-2016-364763	5H	664210179
JHI-Hv50k-2016-364764	JHI-Hv50k-2016-364764	5H	664210413
JHI-Hv50k-2016-364765	JHI-Hv50k-2016-364765	5H	664210503
JHI-Hv50k-2016-364768	JHI-Hv50k-2016-364768	5H	664210667
JHI-Hv50k-2016-364769	JHI-Hv50k-2016-364769	5H	664210735
JHI-Hv50k-2016-364781	JHI-Hv50k-2016-364781	5H	664211097
JHI-Hv50k-2016-364798	JHI-Hv50k-2016-364798	5H	664222301
JHI-Hv50k-2016-364799	JHI-Hv50k-2016-364799	5H	664222304
JHI-Hv50k-2016-364805	JHI-Hv50k-2016-364805	5H	664225191
JHI-Hv50k-2016-364806	JHI-Hv50k-2016-364806	5H	664225386
JHI-Hv50k-2016-364808	JHI-Hv50k-2016-364808	5H	664225478
JHI-Hv50k-2016-364826	JHI-Hv50k-2016-364826	5H	664245708
JHI-Hv50k-2016-364832	JHI-Hv50k-2016-364832	5H	664246120
JHI-Hv50k-2016-36485	JHI-Hv50k-2016-36485	1H	469202879
JHI-Hv50k-2016-364870	JHI-Hv50k-2016-364870	5H	664302045
JHI-Hv50k-2016-364926	JHI-Hv50k-2016-364926	5H	664377156
JHI-Hv50k-2016-364953	JHI-Hv50k-2016-364953	5H	664378139
JHI-Hv50k-2016-365032	JHI-Hv50k-2016-365032	5H	664385912
JHI-Hv50k-2016-365090	JHI-Hv50k-2016-365090	5H	664428628
JHI-Hv50k-2016-365103	JHI-Hv50k-2016-365103	5H	664429880
JHI-Hv50k-2016-365104	JHI-Hv50k-2016-365104	5H	664430421
JHI-Hv50k-2016-365106	JHI-Hv50k-2016-365106	5H	664430933
JHI-Hv50k-2016-36513	JHI-Hv50k-2016-36513	1H	469528660
JHI-Hv50k-2016-36515	JHI-Hv50k-2016-36515	1H	469528834
JHI-Hv50k-2016-365175	JHI-Hv50k-2016-365175	5H	664620996
JHI-Hv50k-2016-365202	JHI-Hv50k-2016-365202	5H	664624760
JHI-Hv50k-2016-365203	JHI-Hv50k-2016-365203	5H	664624912
JHI-Hv50k-2016-365205	JHI-Hv50k-2016-365205	5H	664624983
JHI-Hv50k-2016-365227	JHI-Hv50k-2016-365227	5H	664626197
JHI-Hv50k-2016-365254	JHI-Hv50k-2016-365254	5H	664637724
JHI-Hv50k-2016-365259	JHI-Hv50k-2016-365259	5H	664638373
JHI-Hv50k-2016-36528	JHI-Hv50k-2016-36528	1H	469543727
JHI-Hv50k-2016-365301	JHI-Hv50k-2016-365301	5H	664641210
JHI-Hv50k-2016-365302	JHI-Hv50k-2016-365302	5H	664641531
JHI-Hv50k-2016-365311	JHI-Hv50k-2016-365311	5H	664642895
JHI-Hv50k-2016-365312	JHI-Hv50k-2016-365312	5H	664642986
JHI-Hv50k-2016-365364	JHI-Hv50k-2016-365364	5H	664717590
JHI-Hv50k-2016-365365	JHI-Hv50k-2016-365365	5H	664717846
JHI-Hv50k-2016-365371	JHI-Hv50k-2016-365371	5H	664718231
JHI-Hv50k-2016-365383	JHI-Hv50k-2016-365383	5H	664721537
JHI-Hv50k-2016-365416	JHI-Hv50k-2016-365416	5H	664787720
JHI-Hv50k-2016-365417	JHI-Hv50k-2016-365417	5H	664787774
JHI-Hv50k-2016-365420	JHI-Hv50k-2016-365420	5H	664787813
JHI-Hv50k-2016-365451	JHI-Hv50k-2016-365451	5H	664850645
JHI-Hv50k-2016-365485	JHI-Hv50k-2016-365485	5H	664883567
JHI-Hv50k-2016-365534	JHI-Hv50k-2016-365534	5H	664932963
JHI-Hv50k-2016-36557	JHI-Hv50k-2016-36557	1H	469554173
JHI-Hv50k-2016-365577	JHI-Hv50k-2016-365577	5H	664938381
JHI-Hv50k-2016-365587	JHI-Hv50k-2016-365587	5H	664995130
JHI-Hv50k-2016-365590	JHI-Hv50k-2016-365590	5H	664995682
